,0
minecraft:witch,1
minecraft:spider,8
minecraft:skeleton,51
minecraft:silverfish,11
minecraft:magma_cube,1
minecraft:zombie_villager,1
minecraft:salmon,36
minecraft:creeper,6
minecraft:zombie,50
minecraft:blaze,28
minecraft:cow,78
minecraft:husk,2
minecraft:wandering_trader,1
minecraft:wither_skeleton,1
minecraft:enderman,4
