Type:,0
minecraft:crafting_table,2
minecraft:chicken,9
minecraft:ladder,2
minecraft:string,12
minecraft:beetroot,31
minecraft:cobblestone_slab,1
minecraft:poppy,4
minecraft:iron_pickaxe,1
minecraft:sugar_cane,37
minecraft:egg,71
minecraft:stick,14
minecraft:oak_fence,62
minecraft:torch,19
minecraft:acacia_log,2
minecraft:diorite,121
minecraft:carrot,141
minecraft:redstone,229
minecraft:stone_sword,3
minecraft:arrow,17
minecraft:rotten_flesh,11
minecraft:beetroot_seeds,88
minecraft:shears,1
minecraft:obsidian,10
minecraft:rail,16
minecraft:cobblestone,2166
minecraft:oxeye_daisy,1
minecraft:birch_log,146
minecraft:feather,13
minecraft:andesite,96
minecraft:birch_planks,32
minecraft:flint,6
minecraft:oak_log,75
minecraft:gunpowder,4
minecraft:lapis_lazuli,80
minecraft:dirt,96
minecraft:bone,12
minecraft:iron_ore,246
minecraft:stone_pickaxe,2
minecraft:iron_ingot,7
minecraft:cobweb,47
minecraft:glass_bottle,1
minecraft:oak_planks,71
minecraft:iron_sword,1
minecraft:sweet_berries,10
minecraft:gravel,87
minecraft:sand,2
minecraft:ink_sac,3
minecraft:grass_block,1
minecraft:gold_ore,14
minecraft:spider_eye,1
minecraft:diamond,15
minecraft:stone_axe,2
minecraft:granite,76
minecraft:golden_apple,1
minecraft:oak_sapling,20
minecraft:coal,528
minecraft:ender_pearl,3
