minecraft:dandelion,44
minecraft:white_bed,5
minecraft:gold_ore,123
minecraft:dark_oak_fence_gate,7
minecraft:green_carpet,3
minecraft:spider_eye,28
minecraft:pumpkin_seeds,13
minecraft:white_concrete_powder,152
minecraft:campfire,8
minecraft:iron_helmet,24
minecraft:mossy_cobblestone_stairs,4
minecraft:coal,2587
minecraft:sunflower,62
